Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company,Year,Month,CTR
323764,Men 18-24,Product Launch,45 Days,Facebook,0.08,9418.69,2.01,Miami,English,24758,74854,2,Fashion,2022-11-01,Glam Garments,2022,11,33.075052769391085
735393,All Ages,Product Launch,60 Days,Pinterest,0.07,12350.13,0.8687117014366891,Los Angeles,English,19203,63509,1,Health,2022-06-16,Aura Align,2022,6,30.236659371112758
900944,Women 25-34,Product Launch,15 Days,Instagram,0.04,3393.29,1.65,New York,French,8406,26418,7,Technology,2022-03-19,Silicon Saga,2022,3,31.81921417215535
687609,Women 35-44,Market Expansion,30 Days,Facebook,0.08,4799.39,1.23,Austin,Spanish,12224,37728,1,Health,2022-07-01,Pulse Point,2022,7,32.40033927056828
855463,All Ages,Market Expansion,30 Days,Twitter,0.15,4780.78,7.15,New York,French,12175,37581,8,Technology,2022-06-18,Quantum Quirks,2022,6,32.39668981666268
607409,Women 35-44,Increase Sales,30 Days,Facebook,0.02,6065.75,3.51,Las Vegas,Spanish,15678,47959,5,Food,2022-01-08,Feast Flavors,2022,1,32.69042306970537
646816,Women 25-34,Brand Awareness,60 Days,Pinterest,0.1,13912.82,1.0724835820206038,Los Angeles,Spanish,21429,70758,1,Health,2022-02-04,Balance Beam,2022,2,30.284914779954207
526752,Women 25-34,Increase Sales,15 Days,Instagram,0.04,2138.94,2.34,Las Vegas,French,5235,17026,8,Food,2022-08-03,Dine Divine,2022,8,30.747092681780806
723388,Women 35-44,Product Launch,15 Days,Twitter,0.06,2741.9,6.54,Los Angeles,English,6711,21399,3,Home,2022-10-05,Nest Neat,2022,10,31.3612785644189
759352,All Ages,Brand Awareness,15 Days,Pinterest,0.01,1982.89,0.1644474825764925,New York,Spanish,2855,10279,1,Technology,2022-11-10,Silicon Saga,2022,11,27.77507539643934
824787,All Ages,Market Expansion,30 Days,Facebook,0.04,7702.2,0.45,Las Vegas,Spanish,20095,61043,8,Fashion,2022-12-12,Fiber Fashion,2022,12,32.9194174598234
531739,Women 18-24,Product Launch,60 Days,Facebook,0.05,11938.21,2.41,Miami,French,31609,95147,7,Fashion,2022-06-18,Fiber Fashion,2022,6,33.2212261027673
876859,Women 18-24,Product Launch,30 Days,Pinterest,0.06,5637.14,1.3352420596156516,Austin,Spanish,8521,28728,1,Technology,2022-10-08,Pixel Pioneers,2022,10,29.660957950431634
715439,Men 35-44,Increase Sales,45 Days,Twitter,0.09,9757.63,2.71,Los Angeles,Spanish,25699,77641,7,Home,2022-02-12,Dwell Delight,2022,2,33.09977975554153
619201,Men 25-34,Brand Awareness,60 Days,Twitter,0.11,12270.19,7.73,Austin,Spanish,32486,97744,2,Technology,2022-05-17,NexGen Nerds,2022,5,33.235799639875594
965391,Women 45-60,Brand Awareness,45 Days,Facebook,0.08,9532.98,1.32,New York,French,25072,75783,1,Health,2022-04-11,Vigor Valley,2022,4,33.083937030732486
453586,Men 35-44,Product Launch,60 Days,Facebook,0.09,13904.66,0.56,Austin,English,36465,109531,1,Food,2022-03-31,Gourmet Grove,2022,3,33.291944746236226
553890,Women 45-60,Brand Awareness,30 Days,Facebook,0.04,6632.16,3.36,New York,English,17194,52448,6,Technology,2022-06-25,Quantum Quirks,2022,6,32.78294691885296
839804,Women 45-60,Product Launch,30 Days,Instagram,0.05,5118.8,4.04,New York,English,13102,40330,1,Home,2022-06-17,Space Spruce,2022,6,32.48698239523928
220444,Men 18-24,Market Expansion,30 Days,Instagram,0.1,4194.92,4.85,Las Vegas,French,10573,32837,6,Technology,2022-06-23,Code Crafters,2022,6,32.198434692572405
435339,Men 35-44,Market Expansion,45 Days,Facebook,0.15,8435.01,3.12,Los Angeles,Spanish,22110,67011,7,Health,2022-04-20,Well Wish,2022,4,32.99458297891391
336424,Men 18-24,Product Launch,30 Days,Facebook,0.04,6002.37,1.69,Las Vegas,French,15509,47457,3,Fashion,2022-02-25,Fiber Fashion,2022,2,32.68011041574478
722347,Women 45-60,Brand Awareness,30 Days,Twitter,0.11,7159.09,1.19,Austin,Spanish,18630,56702,2,Home,2022-05-11,Furnish Fine,2022,5,32.85598391591126
604689,Men 45-60,Product Launch,30 Days,Pinterest,0.02,4712.99,1.3441794227991566,New York,French,7043,23915,1,Home,2022-02-27,Dwell Delight,2022,2,29.450135897971986
970178,All Ages,Market Expansion,15 Days,Twitter,0.08,500.0,2.68,New York,English,1583,6210,4,Home,2022-05-01,Nest Neat,2022,5,25.491143317230275
546681,Men 25-34,Brand Awareness,45 Days,Pinterest,0.02,10539.15,1.1815194128593651,Las Vegas,French,16337,54179,1,Technology,2022-06-10,Tech Titans,2022,6,30.15374960778161
685709,All Ages,Market Expansion,30 Days,Facebook,0.01,4536.56,0.55,Los Angeles,English,11510,35613,8,Fashion,2022-05-31,Style Sphere,2022,5,32.31965855165249
494155,Men 45-60,Brand Awareness,15 Days,Pinterest,0.06,3826.77,1.36741656707627,Los Angeles,English,5619,19279,1,Home,2022-05-24,Hearth Harmony,2022,5,29.14570257793454
494476,Men 25-34,Market Expansion,60 Days,Instagram,0.11,15000.0,6.47,Los Angeles,English,39262,117815,9,Fashion,2022-12-28,Trend Tailors,2022,12,33.32512837923864
782241,Women 35-44,Market Expansion,45 Days,Instagram,0.14,10467.83,1.53,Austin,French,27628,83355,1,Health,2022-04-15,Aura Align,2022,4,33.14498230460081
175857,Women 18-24,Brand Awareness,30 Days,Pinterest,0.15,4133.6,1.3549042586193627,Las Vegas,French,6112,20883,1,Food,2022-08-10,Feast Flavors,2022,8,29.267825503998466
423659,Men 25-34,Market Expansion,15 Days,Pinterest,0.12,3734.07,0.0375369253707211,Austin,Spanish,5472,18799,1,Technology,2022-12-12,Code Crafters,2022,12,29.107931272940053
435594,All Ages,Increase Sales,60 Days,Twitter,0.12,11607.17,4.56,Las Vegas,French,30734,92555,8,Health,2022-01-13,Elixir Essence,2022,1,33.206201717897464
235937,Men 18-24,Market Expansion,30 Days,Facebook,0.02,6180.69,1.6,New York,English,15984,48865,10,Health,2022-06-27,Vital Vigor,2022,6,32.710529008492784
947522,Men 25-34,Brand Awareness,60 Days,Facebook,0.04,14361.7,4.52,Miami,French,37384,112252,2,Food,2022-12-02,Gourmet Grove,2022,12,33.30363824252574
701995,Women 25-34,Increase Sales,30 Days,Instagram,0.15,6023.74,3.29,Austin,French,15565,47624,5,Food,2022-02-03,Bistro Bliss,2022,2,32.68310095750042
162982,Men 25-34,Brand Awareness,45 Days,Twitter,0.08,9059.64,2.99,New York,English,23779,71955,9,Technology,2022-05-06,Giga Geeks,2022,5,33.04704329094573
821359,Men 35-44,Product Launch,45 Days,Pinterest,0.04,8643.79,0.7292888357740106,Miami,Spanish,13316,44342,1,Home,2022-06-03,Living Luxe,2022,6,30.03021965630779
230783,Women 25-34,Product Launch,45 Days,Twitter,0.15,8559.76,4.33,New York,French,22449,68014,9,Technology,2022-05-06,Gadget Giants,2022,5,33.00643985061899
300658,Men 35-44,Increase Sales,60 Days,Facebook,0.14,14541.17,7.92,Los Angeles,Spanish,37707,113208,2,Technology,2022-12-22,Innovate Infinity,2022,12,33.307716769132924
624343,Men 18-24,Brand Awareness,45 Days,Facebook,0.08,9231.91,4.95,Las Vegas,French,24252,73355,3,Home,2022-10-08,Cozy Corners,2022,10,33.061141026514896
159722,Women 18-24,Product Launch,45 Days,Pinterest,0.06,9541.04,0.1715973731232966,Los Angeles,French,14737,48969,1,Home,2022-06-08,Homely Haven,2022,6,30.094549613020483
807292,Women 35-44,Market Expansion,45 Days,Pinterest,0.12,8508.82,0.2448837512280378,Miami,Spanish,13103,43646,1,Home,2022-07-23,Dwell Delight,2022,7,30.021078678458508
926860,All Ages,Increase Sales,45 Days,Facebook,0.14,9071.13,5.16,Las Vegas,English,23812,72052,5,Health,2022-03-11,Pulse Point,2022,3,33.04835396657969
402820,Men 45-60,Market Expansion,15 Days,Instagram,0.1,2185.38,5.77,Austin,Spanish,5347,17359,9,Food,2022-09-09,Feast Flavors,2022,9,30.802465579814502
758352,Women 35-44,Market Expansion,30 Days,Pinterest,0.11,6919.12,1.0796334725674075,Austin,English,10559,35365,1,Health,2022-08-05,Balance Beam,2022,8,29.85720344973844
654766,Women 45-60,Increase Sales,30 Days,Twitter,0.08,6026.44,6.4,Los Angeles,English,15575,47653,4,Fashion,2022-10-26,Fiber Fashion,2022,10,32.684196168132125
132175,Women 45-60,Product Launch,15 Days,Twitter,0.12,500.0,3.32,Las Vegas,English,571,3212,8,Home,2022-12-08,Dwell Delight,2022,12,17.77708592777086
710613,Women 35-44,Brand Awareness,30 Days,Twitter,0.05,4673.07,7.66,Las Vegas,English,11885,36723,10,Food,2022-11-15,Culinary Quest,2022,11,32.36391362361463
461769,Men 25-34,Increase Sales,45 Days,Instagram,0.07,8255.59,2.69,Las Vegas,English,21614,65541,4,Fashion,2022-04-20,Trend Tailors,2022,4,32.97783067087777
216147,Women 35-44,Market Expansion,60 Days,Twitter,0.08,12974.5,3.24,Los Angeles,English,34311,103149,5,Fashion,2022-04-28,Silk & Style,2022,4,33.26353139632958
893729,Men 35-44,Product Launch,60 Days,Pinterest,0.05,12565.94,0.5791411342911261,New York,French,19532,64579,1,Health,2022-03-23,Pulse Point,2022,3,30.245126124591586
121812,Men 45-60,Brand Awareness,30 Days,Facebook,0.03,7566.15,3.04,Los Angeles,English,19724,59944,8,Fashion,2022-03-22,Silk & Style,2022,3,32.90404377418925
720084,All Ages,Market Expansion,45 Days,Twitter,0.05,9500.83,0.27,New York,Spanish,24982,75518,2,Health,2022-08-30,Aura Align,2022,8,33.0808548955216
992249,Women 18-24,Brand Awareness,30 Days,Pinterest,0.13,6860.73,0.1072483582020603,Austin,French,10464,35054,1,Food,2022-08-11,Feast Flavors,2022,8,29.85108689450562
998645,Women 35-44,Brand Awareness,60 Days,Instagram,0.02,15000.0,4.44,Los Angeles,Spanish,38699,116148,2,Technology,2022-08-23,Innovate Infinity,2022,8,33.318696835072494
224755,Women 25-34,Product Launch,30 Days,Pinterest,0.13,4870.65,1.2244187561401894,Los Angeles,English,7295,24735,1,Technology,2022-10-16,NexGen Nerds,2022,10,29.492621790984437
798682,Women 18-24,Market Expansion,30 Days,Instagram,0.14,6850.07,2.25,Miami,Spanish,17791,54218,1,Health,2022-09-22,Aura Align,2022,9,32.81382566675274
597112,Women 35-44,Product Launch,15 Days,Pinterest,0.12,500.0,1.131470179031737,Austin,French,826,3672,1,Fashion,2022-05-06,Style Sphere,2022,5,22.494553376906318
994414,Men 25-34,Brand Awareness,45 Days,Pinterest,0.11,8426.34,0.8883739004404001,Los Angeles,French,12972,43221,1,Home,2022-03-20,Living Luxe,2022,3,30.01318803359478
721530,Men 18-24,Brand Awareness,15 Days,Pinterest,0.1,3954.64,0.0643490149212362,New York,Spanish,5823,19944,1,Food,2022-03-26,Gourmet Grove,2022,3,29.196750902527075
413501,Women 35-44,Product Launch,45 Days,Instagram,0.06,8583.08,3.47,Las Vegas,Spanish,22515,68209,1,Food,2022-08-01,Culinary Quest,2022,8,33.00884047559706
970619,Men 18-24,Market Expansion,30 Days,Facebook,0.09,6342.86,1.99,Miami,Spanish,16425,50170,9,Home,2022-06-04,Space Spruce,2022,6,32.73868845923859
352900,Men 25-34,Market Expansion,15 Days,Facebook,0.02,2920.5,5.68,Austin,English,7172,22762,3,Technology,2022-05-30,Cyber Circuit,2022,5,31.508654775503032
666572,Men 35-44,Market Expansion,60 Days,Pinterest,0.11,13838.54,0.9652352238185434,New York,French,21337,70459,1,Health,2022-02-23,Aura Align,2022,2,30.282859535332605
690129,Men 45-60,Increase Sales,45 Days,Instagram,0.1,8567.62,0.68,New York,English,22472,68083,3,Fashion,2022-03-25,Mode Maven,2022,3,33.00677114698236
543552,Women 35-44,Market Expansion,15 Days,Facebook,0.02,2964.43,6.01,Las Vegas,English,7283,23092,2,Fashion,2022-05-08,Fiber Fashion,2022,5,31.53906114671748
484698,Men 45-60,Market Expansion,15 Days,Pinterest,0.09,3763.19,1.2923427163348276,Miami,French,5519,18951,1,Technology,2022-03-14,Gadget Giants,2022,3,29.122473748087174
736434,Men 25-34,Market Expansion,45 Days,Pinterest,0.1,9311.86,0.1948345174004097,Miami,Spanish,14369,47768,1,Fashion,2022-10-31,Silk & Style,2022,10,30.080807234969015
905504,All Ages,Increase Sales,30 Days,Facebook,0.03,7697.41,6.12,New York,Spanish,20085,61011,8,Technology,2022-02-09,NexGen Nerds,2022,2,32.92029306190687
695546,Men 25-34,Increase Sales,60 Days,Twitter,0.04,14839.1,0.91,New York,Spanish,38182,114616,4,Fashion,2022-08-13,Attire Artistry,2022,8,33.312975500802686
973485,Women 45-60,Market Expansion,30 Days,Pinterest,0.01,6684.87,0.832962248702669,New York,French,10181,34135,1,Food,2022-02-09,Nosh Nirvana,2022,2,29.825692104877692
478155,Women 25-34,Brand Awareness,45 Days,Twitter,0.07,11088.68,7.02,Miami,French,29319,88363,4,Health,2022-06-15,Pulse Point,2022,6,33.180177223498525
298153,Women 25-34,Product Launch,45 Days,Facebook,0.03,9843.16,0.8,Las Vegas,French,25935,78340,7,Food,2022-08-16,Savor Street,2022,8,33.10569313249936
842704,Women 45-60,Increase Sales,30 Days,Pinterest,0.1,6782.29,0.6077406964783422,New York,English,10340,34650,1,Home,2022-02-01,Space Spruce,2022,2,29.841269841269842
872221,Men 35-44,Increase Sales,45 Days,Twitter,0.12,9982.35,0.43,New York,English,26300,79422,2,Technology,2022-04-10,Silicon Saga,2022,4,33.11425045957039
281351,Women 35-44,Increase Sales,60 Days,Facebook,0.08,11473.37,5.23,Los Angeles,Spanish,30370,91478,4,Food,2022-11-14,Palate Paradise,2022,11,33.19923916132841
126948,Men 35-44,Increase Sales,60 Days,Pinterest,0.07,13961.31,1.413890855630496,Miami,French,21488,70949,1,Home,2022-12-29,Cozy Corners,2022,12,30.286543855445462
537378,Women 45-60,Market Expansion,30 Days,Pinterest,0.1,4812.12,1.3406044775257548,Miami,Spanish,7198,24421,1,Fashion,2022-07-20,Fiber Fashion,2022,7,29.47463248843209
962909,All Ages,Product Launch,45 Days,Facebook,0.06,10461.85,5.59,New York,English,27611,83305,5,Health,2022-08-16,Vital Vigor,2022,8,33.14446911950063
458402,Women 45-60,Brand Awareness,45 Days,Facebook,0.07,10587.35,7.68,Austin,French,27950,84309,3,Home,2022-01-20,Decor Dreams,2022,1,33.151858045997464
575740,Women 18-24,Increase Sales,30 Days,Facebook,0.09,7723.55,6.42,Los Angeles,English,20159,61230,3,Food,2022-11-11,Gourmet Grove,2022,11,32.92340356034624
515979,Men 25-34,Increase Sales,45 Days,Instagram,0.08,9902.66,0.73,Miami,Spanish,26093,78808,2,Food,2022-07-29,Savor Street,2022,7,33.109582783473755
751245,Men 35-44,Increase Sales,15 Days,Twitter,0.11,1771.32,2.02,Austin,Spanish,4374,14475,6,Technology,2022-11-07,Silicon Saga,2022,11,30.21761658031088
406055,All Ages,Market Expansion,30 Days,Pinterest,0.05,6691.57,1.370991512349672,Los Angeles,Spanish,10191,34168,1,Food,2022-06-24,Gastronomy Guild,2022,6,29.82615312573168
680177,Women 35-44,Market Expansion,15 Days,Instagram,0.03,864.34,1.77,Las Vegas,Spanish,2619,9279,4,Food,2022-10-19,Gourmet Grove,2022,10,28.22502424830262
673731,Women 45-60,Market Expansion,45 Days,Facebook,0.11,7839.21,5.93,Los Angeles,Spanish,20475,62167,7,Health,2022-02-21,Fitness Front,2022,2,32.935480238711854
895204,Men 45-60,Product Launch,60 Days,Pinterest,0.12,14259.65,0.9759600596387494,Miami,Spanish,21848,72122,1,Food,2022-08-10,Feast Flavors,2022,8,30.29311444496825
163716,Men 18-24,Product Launch,60 Days,Instagram,0.09,13689.74,2.03,Las Vegas,French,36006,108170,1,Home,2022-12-19,Space Spruce,2022,12,33.286493482481276
461140,Men 45-60,Brand Awareness,60 Days,Instagram,0.11,12735.19,3.27,Miami,French,33700,101339,5,Food,2022-09-30,Palate Paradise,2022,9,33.25471930845973
342719,Men 18-24,Product Launch,15 Days,Pinterest,0.14,1248.17,0.4736802487257666,New York,Spanish,1946,7319,1,Health,2022-05-14,Heal Hub,2022,5,26.588331739308646
389612,Men 25-34,Increase Sales,60 Days,Facebook,0.11,11520.68,1.67,Miami,English,30499,91858,1,Fashion,2022-01-08,Trend Tailors,2022,1,33.20233403731847
418443,Women 35-44,Brand Awareness,30 Days,Facebook,0.1,5347.32,2.9,New York,Spanish,13716,42147,10,Health,2022-04-01,Aura Align,2022,4,32.54324151185138
788025,Women 45-60,Brand Awareness,60 Days,Instagram,0.14,14154.8,7.78,Miami,English,36990,111085,4,Health,2022-06-22,Wellness Waves,2022,6,33.29882522392762
996991,Women 45-60,Market Expansion,15 Days,Facebook,0.08,2451.88,4.3,Las Vegas,French,5989,19259,6,Home,2022-06-14,Living Luxe,2022,6,31.097149384703254
423360,Men 35-44,Increase Sales,60 Days,Pinterest,0.07,12383.52,1.0939332536610158,Las Vegas,Spanish,19254,63676,1,Health,2022-10-18,Aura Align,2022,10,30.23745210126264
488770,Men 35-44,Brand Awareness,45 Days,Twitter,0.02,10015.8,7.0,New York,Spanish,26390,79689,3,Fashion,2022-06-08,Trend Tailors,2022,6,33.11623938059205
313360,Men 18-24,Market Expansion,45 Days,Pinterest,0.13,9137.43,0.3235325472428821,Miami,Spanish,14093,46871,1,Health,2022-07-14,Heal Hub,2022,7,30.06763243796804
624121,All Ages,Product Launch,15 Days,Pinterest,0.07,2662.29,0.8973112636239051,Las Vegas,French,3824,13435,1,Food,2022-04-08,Gastronomy Guild,2022,4,28.462969854856716
109896,Men 45-60,Increase Sales,45 Days,Instagram,0.08,7978.68,0.39,Las Vegas,English,20853,63286,6,Technology,2022-07-23,NexGen Nerds,2022,7,32.95041557374459
803641,Men 45-60,Increase Sales,60 Days,Instagram,0.09,14356.29,0.65,New York,French,37374,112222,4,Technology,2022-09-10,Giga Geeks,2022,9,33.30363030421842
236817,Men 18-24,Market Expansion,60 Days,Facebook,0.14,13976.6,2.52,New York,French,36618,109983,8,Fashion,2022-07-25,Chic Couture,2022,7,33.29423638198631
164469,Men 18-24,Product Launch,30 Days,Facebook,0.09,6985.65,0.92,New York,Spanish,18165,55325,9,Fashion,2022-12-31,Mode Maven,2022,12,32.83325802078627
439904,Women 35-44,Product Launch,60 Days,Pinterest,0.04,14305.12,0.865136756163287,Miami,English,21895,72277,1,Technology,2022-03-31,Quantum Quirks,2022,3,30.293177636039125
339508,Men 35-44,Product Launch,60 Days,Twitter,0.02,15000.0,0.04,New York,Spanish,39154,117495,9,Home,2022-10-23,Cozy Corners,2022,10,33.323971232818415
955804,All Ages,Increase Sales,60 Days,Instagram,0.07,15000.0,0.16,Miami,French,39872,119623,1,Health,2022-12-03,Balance Beam,2022,12,33.331382760840306
676547,Women 18-24,Product Launch,60 Days,Instagram,0.04,15000.0,3.02,Miami,French,38640,115972,3,Home,2022-02-18,Domestic Dream,2022,2,33.3183871969096
862465,Men 25-34,Product Launch,30 Days,Pinterest,0.01,7257.54,0.6184655322985482,Las Vegas,English,11095,37110,1,Technology,2022-01-11,Code Crafters,2022,1,29.897601724602534
995844,Men 45-60,Brand Awareness,15 Days,Pinterest,0.13,3931.44,0.1340604477525754,Los Angeles,Spanish,5786,19823,1,Fashion,2022-12-30,Vogue Visions,2022,12,29.188316601927056
845056,Women 25-34,Increase Sales,45 Days,Facebook,0.1,11041.61,3.99,New York,Spanish,29187,87972,9,Home,2022-06-18,Nest Neat,2022,6,33.177601964261356
456724,Men 35-44,Product Launch,60 Days,Pinterest,0.1,15000.0,1.3137923879752396,New York,English,23024,75952,1,Home,2022-05-20,Cozy Corners,2022,5,30.313882452074996
618945,Women 18-24,Increase Sales,15 Days,Facebook,0.08,2731.73,2.49,Austin,English,6686,21324,8,Food,2022-06-23,Feast Flavors,2022,6,31.354342524854623
146996,All Ages,Product Launch,60 Days,Instagram,0.13,12886.83,3.4,Los Angeles,French,34094,102507,2,Health,2022-05-04,Fitness Front,2022,5,33.26016759831036
403098,Men 35-44,Product Launch,15 Days,Twitter,0.12,993.09,6.53,Las Vegas,French,2849,9960,3,Technology,2022-09-29,NexGen Nerds,2022,9,28.60441767068273
101459,Women 45-60,Product Launch,45 Days,Twitter,0.02,7777.15,0.91,Las Vegas,English,20308,61672,3,Food,2022-06-05,Savor Street,2022,6,32.92904397457517
847761,Men 35-44,Product Launch,45 Days,Facebook,0.03,10165.17,5.19,Los Angeles,Spanish,26807,80922,6,Home,2022-05-05,Homely Haven,2022,5,33.126961765650876
604522,Women 45-60,Market Expansion,45 Days,Twitter,0.05,8497.39,0.79,New York,French,22281,67516,3,Health,2022-10-23,Heal Hub,2022,10,33.00106641388708
450176,Men 45-60,Brand Awareness,60 Days,Instagram,0.04,14523.06,0.45,Las Vegas,English,37675,113115,4,Technology,2022-07-17,Quantum Quirks,2022,7,33.30681165185872
536532,Men 45-60,Product Launch,45 Days,Facebook,0.13,9739.07,0.86,Austin,Spanish,25645,77482,5,Technology,2022-03-18,Quantum Quirks,2022,3,33.098009860354665
796750,Women 25-34,Increase Sales,45 Days,Pinterest,0.1,9493.24,1.145769960125345,Miami,English,14659,48715,1,Technology,2022-02-01,Code Crafters,2022,2,30.09134763419891
447025,Women 45-60,Increase Sales,45 Days,Twitter,0.11,7906.17,5.68,Los Angeles,English,20653,62694,4,Technology,2022-09-13,Giga Geeks,2022,9,32.94254633617252
520383,All Ages,Increase Sales,60 Days,Instagram,0.09,13391.85,5.67,Los Angeles,English,35326,106157,3,Home,2022-12-03,Domestic Dream,2022,12,33.27712727375491
438504,Women 18-24,Product Launch,30 Days,Pinterest,0.09,4570.38,1.3263046964321468,New York,Spanish,6813,23166,1,Fashion,2022-10-26,Mode Maven,2022,10,29.40947940947941
368692,Women 45-60,Product Launch,60 Days,Twitter,0.06,11943.39,3.05,Austin,Spanish,31624,95190,7,Food,2022-06-08,Feast Flavors,2022,6,33.22197709843471
415680,Men 35-44,Market Expansion,60 Days,Twitter,0.13,11562.4,1.33,Miami,English,30615,92203,6,Technology,2022-02-08,Giga Geeks,2022,2,33.203908766526034
